Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score
"1 Bedroom Housein Khatraj, Gandhinagar","Khatraj, Gandhinagar",199.0,3685.0,5400.0,"This is a ready property best for investment as well as for end use, contact us for more details",https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-arvind-forreste-5-khatraj-ahmedabad-south-1287-sqft-spid-Z91030270,1.0,1.0,1.0,,,,Kalol,,Unknown,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",250.0,8521.0,2934.0,"Satyamev aawaass mango in kudasan, gandhinagar is a premium residential villa project by aawaass buildcon pvt ltd offering spacious 4 bhk bunglows styled for luxury family living. Set within a secure gated community, the project features landscaped gardens, childrens play area, jogging track, gymnasium, clubhouse, swimming pool, cctv surveillance and 247 security, combining convenience with com...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-2520-sqft-r1-spid-P88676132,4.0,4.0,2.0,,,unfurnished,Kudasan,,New,1,False,False,False,villa,19.0,0.0
"4 Bedroom Housein Koba, Gandhinagar","Koba, Gandhinagar",300.0,136363.0,220.0,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-koba-gandhinagar-220-sqft-spid-O89837256,4.0,4.0,2.0,,,,Koba,,Unknown,1,False,False,False,house,,
"Residential land / Plotin Palodia, Gandhinagar","Palodia, Gandhinagar",343.0,6444.0,5319.0,"Spacious 591 sq yd premium 2-Road corner plot, just a short walk from the clubhouse and located on a wide internal road. One of the best, fully developed and lively neighbourhoods in suramya three, ideal for an exclusive bungalow and long-Term investment.",https://www.99acres.com/residential-land-plot-for-sale-in-suramya-three-palodia-ahmedabad-west-591-sqyd-spid-H91267404,0.0,1.0,0.0,,,,Palodia,,New,1,False,False,False,villa,2.0,0.0
"Residential propertyin Kudasan, Gandhinagar","Kudasan, Gandhinagar",169.0,18074.0,936.468,"Situated in kudasan, gandhinagar, this newly constructed residential property offers 935 sqft on the ground floor. Built within the last year, it features a practical layout and is available for immediate sale. Residents benefit from proximity to several temples and a multispeciality dental clinic, enhancing convenience and community living.",https://www.99acres.com/other-residential-property-for-sale-in-kudasan-gandhinagar-935-sqft-spid-Z91229168,,,,0.0,,unfurnished,Kudasan,,New,1,False,False,False,house,0.0,1.0
"4 Bedroom Housein Sector 25, Gandhinagar","Sector 25, Gandhinagar",150.0,7500.0,2000.0,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-25-gandhinagar-2000-sqft-r3-spid-C80259485,4.0,3.0,3.0,,,,Sector 25,,Unknown,1,True,False,False,house,,
"6 Bedroom Housein Sector 25, Gandhinagar","Sector 25, Gandhinagar",150.0,13889.0,1080.0,"On the lookout for a spacious house in gandhinagar? Go for this 6 bhk house for sale in sector 25 gandhinagar, a well-Connected locality within gandhinagar. Owing to its key locations, several landmarks like close to railway station, close to metro station, close to mall and close to market are easily accessible. This house occupies a super built up area of 120 sq.Yards and contains 6 bedrooms,...",https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-25-gandhinagar-1080-sqft-r3-spid-C77081221,6.0,4.0,5.0,,,,Sector 25,,New,1,False,False,False,house,0.0,8.0
"3 Bedroom Housein Sector 4A Gandhinagar, Sector 4 Gandhinagar","Sector 4A Gandhinagar, Sector 4 Gandhinagar",200.0,222222.0,86.112,"Located in sector 4a gandhinagar, this 3 bhk independent house offers 90 sqft of well-Planned space with 3 bedrooms and 3 bathrooms. Over 10 years old and ready for immediate occupancy, it provides easy access to swaminarayan temple and multiple hospitals, making it a convenient residential choice in a peaceful neighborhood.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4a-gandhinagar-90-sqft-spid-U90977184,3.0,3.0,2.0,,,,Sector 4,,10-20 years,1,False,False,False,house,0.0,1.0
"5 Bedroom Housein Chiloda, Gandhinagar","Chiloda, Gandhinagar",85.0,8173.0,1040.0,,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-chiloda-gandhinagar-1040-sqft-r3-spid-H71589804,5.0,5.0,5.0,,,,Chiloda,,Unknown,1,False,False,False,house,,
"3 Bedroom Housein Koba, Gandhinagar","Koba, Gandhinagar",197.0,10944.0,1800.0,"Kalpvruksh society in koba, gandhinagar is a peaceful residential bungalow locality offering independent homes with comfortable layouts and family-Friendly surroundings. The society is known for its calm atmosphere, low-Density living and good connectivity to major areas of gandhinagar and ahmedabad. Bungalows are designed with private open space, parking and good ventilation, making them ideal...",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-koba-gandhinagar-1800-sqft-spid-D90919384,3.0,3.0,1.0,,,,Koba,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",300.0,15949.0,1881.0,"Radhe greens in kudasan, gandhinagar is a well-Developed residential bungalow society offering independent homes with spacious layouts and peaceful surroundings. The project is ideal for families looking for privacy, open space and comfortable living. Bungalows are designed with good ventilation, natural light and private parking areas. The society provides gated security, internal roads and a ...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-radhe-green-kudasan-gandhinagar-2484-sqft-spid-H90912012,4.0,4.0,2.0,,,,Kudasan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Randheja, Gandhinagar","Randheja, Gandhinagar",200.0,20000.0,1000.0,"Located in maitry avanue society, randheja, gandhinagar, this 4 bhk independent house offers 1000 sq.Ft of living space. Available immediately, the 10+ year old villa features 4 bedrooms and 4 bathrooms, furnished for convenience. Close to sheth n.N saravajanik hospital and randheja railway station, it combines comfort with accessibility.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-randheja-gandhinagar-1000-sqft-spid-D90822576,4.0,4.0,3.0,,,furnished,Randheja,,10-20 years,1,False,False,False,villa,0.0,0.0
"8 Bedroom Housein Kalol, Gandhinagar","Kalol, Gandhinagar",170.0,6296.0,2700.0,"This 8 bhk house for sale in kalol, a well planned locality in gandhinagar, is ideal for a family that is looking for complete peace of mind. Constructed on a built up area of 300 sq.Yards, this house comprises 8 bedrooms, 5 bathrooms . Being a ready to move house, you can expect immediate possession of this 0-1 year old property. The nature of ownership of this independent house is freehold. T...",https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-kalol-gandhinagar-2700-sqft-spid-F90787358,8.0,5.0,4.0,,,,Kalol,,New,1,True,False,False,house,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",400.0,14337.0,2790.0,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-2790-sqft-r1-spid-R81888136,4.0,4.0,2.0,,,,Raysan,,Unknown,1,False,False,False,house,,
"3 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",100.0,7373.0,691.0,"Vavol is one of gandhinagar's most sought after destination for residential houses and this 3 bhk house in vavol is your opportunity to be a part of this community. This house occupies a super built up area of 64 sq.M. And contains 3 bedrooms, 2 bathrooms and 2 balconies. Another added advantage of this 5-10 years old house is that it is available for immediate possession. The type of ownership...",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-om-samarpan-park-vavol-gandhinagar-691-sqft-spid-I90551336,3.0,2.0,2.0,,,,Vavol,,5-10 years,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",211.0,17896.0,1179.0,"Located in shivanta castle, raysan, gandhinagar, this 1-5 year old independent 4 bhk villa offers 1179 sq.Ft. Of space with 4 bedrooms and 4 bathrooms. Available immediately, it comes unfurnished and benefits from proximity to multiple healthcare facilities including vachhani hospital and kroma multispeciality dental clinic.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shivanta-castle-raysan-gandhinagar-1179-sqft-spid-T90463158,4.0,4.0,2.0,,,unfurnished,Raysan,,1-5 years,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Sector 3 Gandhinagar , SG Highway","Sector 3 Gandhinagar , SG Highway",375.0,416666.0,90.0,"We are proud owners of house/villa available for sale in sector 3, gandhinagar. Available at price of rs 3.75 crores. It has plot area of 90 sq ft. It has 3 bhk, 3 bathroom, balcony.It is a power of attorney property",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-3-gandhinagar-90-sq-ft-r1-spid-C84239570,3.0,3.0,1.0,,,,Sector 3,,New,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Randheja, Gandhinagar","Randheja, Gandhinagar",110.0,6053.0,1817.0,"Situated in randheja, gandhinagar, this 1817 sq.Ft. Independent 3 bhk villa offers 3 bedrooms and 3 bathrooms across 5-10 years old floors. Available immediately, it comes unfurnished and benefits from proximity to sheth n.N saravajanik hospital and randheja railway station, making it ideal for residential sale.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-randheja-gandhinagar-1817-sqft-spid-E90433652,3.0,3.0,3.0,,5.0,unfurnished,Randheja,,5-10 years,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Shreeji Bungalows, Gandhinagar","Shreeji Bungalows, Gandhinagar",110.0,6077.0,1810.0,"Located in shreeji bungalows, gandhinagar, this 3 bhk independent villa offers 1810 sq.Ft. Of living space with 3 bedrooms and 3 bathrooms. Spread over a single floor, the 5-10 year old home is available for immediate sale and comes unfurnished, ideal for those seeking a spacious and private residence.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-gandhinagar-1810-sqft-spid-Z90429836,3.0,3.0,1.0,1.0,1.0,unfurnished,Sargasan,,5-10 years,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",150.0,11905.0,1260.0,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vavol-gandhinagar-1260-sqft-spid-N90418754,3.0,3.0,2.0,,,,Vavol,,Unknown,1,False,False,False,house,,
"4 Bedroom Housein Grambharti, Gandhinagar","Grambharti, Gandhinagar",60.0,4389.0,1367.0,All rooms are spaces 10 minutes of city connectivity property front of taj gandhinagar five star hotel. Direct highway entry. Small shopping centre connectivity.,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-grambharti-gandhinagar-721-sqft-spid-K90383698,4.0,3.0,3.0,,,,Mansa,,Unknown,1,False,False,False,house,0.0,5.0
"4 Bedroom Housein Grambharti, Gandhinagar","Grambharti, Gandhinagar",65.0,20000.0,300.0,Front of taj resort and spa gandhinagar. Gandhinagar - Mahudi highway entry,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-swapan-sankul-society-grambharti-gandhinagar-227-sqft-r1-spid-P87204096,4.0,3.0,3.0,,,,Mansa,,Unknown,1,False,False,False,house,0.0,3.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",105.0,4575.0,2295.0,3&4 bhk luxury segment Ready to move 80+18 mtr road corner Limited units,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kudasan-gandhinagar-2295-sqft-spid-N90350284,3.0,4.0,1.0,,,,Kudasan,,New,1,False,False,True,luxuryhouse,4.0,0.0
"4 Bedroom Housein Dahegam, Gandhinagar","Dahegam, Gandhinagar",77.0,6956.0,1107.0,"Dahegam is one of gandhinagar's most sought after destination for residential houses and this 4 bhk house in dahegam is your opportunity to be a part of this community. Constructed on a super built up area of 123 sq.Yards, this house comprises 4 bedrooms, 4 bathrooms and 1 balcony. The houses comes with dedicated 1 covered parking space where you can easily park your vehicle. This villa is curr...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dhegam-gandhinagar-1107-sqft-spid-Y90302338,4.0,4.0,1.0,,,,Dahegam,,New,0,False,False,False,villa,0.0,0.0
"7 Bedroom Housein Sector 26, Gandhinagar","Sector 26, Gandhinagar",300.0,18581.0,1614.0,Interested to sell independent house/villa.Placed at sector 26 gandhinagar.Nice semifurnished enhancing decorit has spacious 7 bedrooms and 5 bathrooms. .Want to sell it for rs 30000000.It is a 5-10 years old property construction,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sector-26-gandhinagar-1613-sqft-r3-spid-P75241411,7.0,5.0,5.0,,,semi-furnished,Sector 26,,5-10 years,1,False,False,False,villa,0.0,0.0
"6 Bedroom Housein Sector 25, Gandhinagar","Sector 25, Gandhinagar",150.0,4630.0,3240.0,Interested to sell independent house/villa.It is a 5-10 years old property constructionplaced at sector 25 gandhinagar.Nice furnished enhancing decorit has spacious 6 bedrooms and 4 bathrooms. .Want to sell it for rs 15000000.,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-25-gandhinagar-3240-sqft-r2-spid-L70419204,6.0,4.0,5.0,,,furnished,Sector 25,,5-10 years,1,False,False,False,villa,0.0,0.0
"2 Bedroom Housein Vasana Hadmatia, Sargasan","Vasana Hadmatia, Sargasan",170.0,107594.0,158.0,,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vasana-hadmatia-gandhinagar-158-sqft-spid-A90082706,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,False,False,house,,
"3 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",45.0,6250.0,720.0,Property is in the prime location. Please contatct for further information.,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vavol-gandhinagar-720-sqft-spid-F90059734,3.0,3.0,2.0,,,,Vavol,,Unknown,1,False,False,False,house,0.0,0.0
"3 Bedroom Housein Sector 4B Gandhinagar, Sector 4 Gandhinagar","Sector 4B Gandhinagar, Sector 4 Gandhinagar",231.0,23845.0,968.0,"Planning to buy an individual house in gandhinagar. Then you should definitely check out this 3 bhk house for sale in sector 4b gandhinagar, a well-Planned and well-Connected locality in gandhinagar. Containing 3 bedrooms, 3 bathrooms and 1 balcony, this independent house is spread over a super built up area of 90 sq.M. Another added advantage of this 0-1 year old house is that it is available ...",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4b-gandhinagar-969-sqft-spid-U89981014,3.0,3.0,1.0,,,,Sector 4,,New,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",220.00000000000003,13580.0,1620.0,"Prime bungalow at prime location raysan. 4bhk bungalow. Ready to move. Good locality, gated, peaceful recidantial. Metro station just 400 mtr Airport just 15 min",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-1620-sqft-spid-Z89878154,4.0,4.0,2.0,,,unfurnished,Raysan,,New,1,False,False,False,villa,0.0,8.0
"2 Bedroom Housein Gift City, Gandhinagar","Gift City, Gandhinagar",60.0,25.0,239999.0,"Looking to buy an independent house in gandhinagar? Do check out this 2 bhk house in gift city, which is an ideal choice for a family. The floor plan additionally contains 2 bedrooms, 2 bathrooms and 1 balcony. All in all, the independent house is spread over a carpet area of 100 grounds. Another added advantage of this 1-5 years old house is that it is available for immediate possession. The t...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-gift-city-gandhinagar-240000-sqft-r1-spid-E81942314,2.0,2.0,1.0,,,,Gift City,,1-5 years,1,False,True,False,house,0.0,0.0
"2 Bedroom Housein Indroda, Gandhinagar","Indroda, Gandhinagar",50.0,2778.0,1800.0,"Available immediately, this 5-10 year old 2 bhk independent house in indroda, gandhinagar offers 1800 sq.Ft. Of well-Designed space. Featuring 2 bedrooms and 2 bathrooms, its situated on a convenient floor with partial furnishing. Close to gayatri mandir and key hospitals, it combines comfort with accessibility.",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-indroda-gandhinagar-1800-sqft-spid-P89813174,2.0,2.0,2.0,,,semi-furnished,Gandhinagar Taluka,,5-10 years,1,False,False,False,house,0.0,1.0
"4 Bedroom Housein Koba, Gandhinagar","Koba, Gandhinagar",255.0,9320.0,2736.0,"A beautiful house placed in a very posh area is available for sale, its just a few steps away from general stores, park , market, collages, hospitals, shopping malls, banks, atms, bus stop, it is centrally located. It is very spacious and beautifully designed. All the facilities are available nearby.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-koba-gandhinagar-2745-sqft-r3-spid-H83222822,4.0,4.0,2.0,,,,Koba,,Unknown,1,False,False,False,house,0.0,10.0
"4 Bedroom Housein Sector 25, Gandhinagar","Sector 25, Gandhinagar",150.0,15484.0,968.0,"Tenament two story building, 90 sq.M plot size, sec- 25 prime location, near metro station, malls, gardens, near mahatma mandir, railway station, near main road, near school college, hospital and market place ,24 hours electricity and water available, negotiable price",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-25-gandhinagar-969-sqft-spid-H89773150,4.0,3.0,3.0,,,,Sector 25,,New,1,False,False,False,house,0.0,12.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",725.0,16507.0,4392.0,"Located in surajbagh green villas, raysan, this 4 bhk independent villa spans 4392 sq.Ft. On a corner plot, 1-5 years old and fully furnished. Featuring 5 bathrooms, centrally air-Conditioned spaces, and a private garden overlooking the park and main road, its vaastu-Compliant and ready for immediate sale within a gated society close to metro, schools, hospitals, and markets.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-surajbagh-green-villas-raysan-gandhinagar-4680-sqft-spid-N89748054,4.0,5.0,2.0,,,furnished,Raysan,Other,1-5 years,1,False,False,False,villa,3.0,6.0
"2 Bedroom Housein Sector 28, Gandhinagar","Sector 28, Gandhinagar",37.0,9853.0,355.0,"Located in no.8, vadiya row house, adivada , gandhinagar, this 355.21 sq.Ft., 10 year old 2 bhk duplex house offers 2 bedrooms and 5 bathrooms across a well-Planned layout. Available immediately, it comes semi furnished, ideal for buyers valuing proximity to multiple hospitals and ambe mata mandir, enhancing convenience and community access.",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-28-gandhinagar-764-sqft-spid-D89736280,2.0,5.0,1.0,,,semi-furnished,Sector 28,,10-20 years,1,False,False,False,house,0.0,1.0
"3 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",150.0,83798.0,156.0,"It has two parking , and garden touch property , and not a shared wall with any other property",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vavol-gandhinagar-179-sqft-spid-W89732738,3.0,3.0,2.0,,,,Vavol,,Unknown,1,False,False,False,house,0.0,0.0
"1 Bedroom Housein Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",30.0,6250.0,480.0,,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-uvarsad-gandhinagar-480-sqft-spid-L89720244,1.0,1.0,1.0,,,,Uvarsad,,Unknown,1,False,False,False,house,,
"4 Bedroom Housein Sector 5, Gandhinagar","Sector 5, Gandhinagar",200.0,2064.0,9687.0,On main road with both side private parking space upto 3 cars.,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-5-gandhinagar-9687-sq-ft-r2-spid-T77569619,4.0,4.0,3.0,,,,Sector 5,,Unknown,1,False,False,False,house,0.0,0.0
"2 Bedroom Housein GIDC Chhatral, Gandhinagar","GIDC Chhatral, Gandhinagar",22.0,4074.0,540.0,"For sale urgently - Ready to move house in chhatral gam, gandhinagar This property is an excellent investment opportunity in chhatral gam, gandhinagar. Currently, the property is earning 6000 per month in rent, making it a great option for investors or buyers looking for passive income. Wishing to settle down in an individual house with your family? This well-Built and spacious 2 bhk house for ...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-gdic-chhatral-gandhinagar-540-sqft-spid-X89624374,2.0,2.0,1.0,,,,Kalol,,New,1,False,False,False,house,0.0,0.0
"1 Bedroom Housein Khatraj, Gandhinagar","Khatraj, Gandhinagar",175.0,3888.0,4500.0,"On the lookout for a spacious house in gandhinagar? Go for this 1 bhk house for sale in khatraj, a well-Connected locality within gandhinagar. The property's proximity to landmarks like close to school, close to hospital and close to market makes it ideal property for families. The house has over super built up area of 4500 sq.Ft. And comes with 1 bedroom, 1 bathroom and 1 balcony. Your vehicle...",https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-khatraj-ahmedabad-south-4500-sqft-spid-P89611274,1.0,1.0,1.0,,,unfurnished,Kalol,,New,1,False,False,False,house,0.0,3.0
"1 Bedroom Housein Kalol, Gandhinagar","Kalol, Gandhinagar",35.0,6076.0,576.0,"Do you wish to buy an independent house in kalol, gandhinagar. This 1 bhk house looks like an ideal choice for somebody looking for peace of mind. Owing to its key locations, several landmarks like close to school and close to hospital are easily accessible. This house occupies a super built up area of 64 sq.Yards and contains 1 bedroom, 1 bathroom and 1 balcony. Another added advantage of this...",https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-kalol-gandhinagar-360-sqft-spid-A89609820,1.0,1.0,1.0,,,,Kalol,,New,1,False,False,False,house,0.0,2.0
"2 Bedroom Housein Panchvati, Kalol, Gandhinagar","Panchvati, Kalol, Gandhinagar",79.0,8360.0,945.0,"Located in new panchvati area, kalol, this 2 bhk duplex house 105 . With 2 bedrooms and 3 bathrooms. Over 10 years old, its available immediately and unfurnished. Positioned close to multiple hospitals and the shri hanumanji temple, it offers a practical blend of comfort and accessibility in gandhinagar.",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-panchvati-gandhinagar-1215-sqft-spid-V89609274,2.0,3.0,1.0,,,unfurnished,Kalol,,New,1,False,False,False,house,0.0,2.0
"2 Bedroom Housein Pethapur, Gandhinagar","Pethapur, Gandhinagar",60.0,30000.0,200.0,"Offering immediate availability, this 2 bhk independent house in pethapur, gandhinagar spans 200 sq.Ft. Set on the ground floor, the 5-10 year old residence includes 2 bedrooms and 2 bathrooms. Partially furnished and conveniently located near multiple hospitals and ambe mata mandir, it balances comfort with accessibility.",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-pethapur-gandhinagar-200-sqft-spid-N89592640,2.0,2.0,1.0,0.0,,semi-furnished,Pethapur,,5-10 years,1,False,False,False,house,0.0,1.0
"2 Bedroom Housein Bardoli, Gandhinagar","Bardoli, Gandhinagar",35.0,2692.0,1300.0,"We are proud owners of house/villa available for sale in shashtri road, bardoli, bardoli. Available at price of rs 35 lacs. It has plot area of 1300 sq ft. It has 2 bhk, 2 bathroom, 2 balcony.It is a freehold property",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bardoli-gandhinagar-1300-sqft-spid-Q89589276,2.0,2.0,2.0,,,unfurnished,Dahegam,,New,1,False,False,False,villa,0.0,0.0
"2 Bedroom Housein Pethapur, Gandhinagar","Pethapur, Gandhinagar",150.0,8333.0,1800.0,Interested to sell independent house/villa.Placed at pethapur.Nice semifurnished enhancing decorit has spacious 2 bedrooms and 3 bathrooms. .Want to sell it for rs 15000000.It is a 10 years old property construction,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-pethapur-gandhinagar-1800-sqft-r1-spid-K75591351,2.0,3.0,1.0,,,semi-furnished,Pethapur,,10-20 years,1,False,False,False,villa,2.0,0.0
"4 Bedroom Housein Dahegam, Gandhinagar","Dahegam, Gandhinagar",150.0,10000.0,1500.0,"Looking for buyer to purchase our house/villa available for sale in dahegam, gandhinagar. Available at price of rs 1.5 crores. It has plot area of 1500 sq ft. It has 4 bhk, 3 bathroom, balcony.It is a freehold property",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-addis-shilon-greens-dhegam-gandhinagar-1500-sqft-spid-H89518408,4.0,3.0,1.0,,,,Dahegam,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",200.0,10044.0,1991.0,"Available for immediate sale, this 4 bhk independent house in sargasan, gandhinagar offers 1991.32 sq.Ft. Of well-Designed living space across a single floor. The 1-5 year old property includes 4 bathrooms and comes furnished, situated near several prominent temples, enhancing its cultural and spiritual ambiance.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-2153-sqft-spid-B89499818,4.0,4.0,2.0,1.0,1.0,furnished,Sargasan,,1-5 years,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",150.0,23809.0,630.0,"This 4 bhk house for sale in vavol is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gandhinagar. Containing 4 bedrooms, 3 bathrooms and 2 balconies, this independent house is spread over a super built up area of 70 sq.Yards. Your vehicle(s) can be easily parked as this house comes with 1 covered parking. Another added advantage of this 1-5 years ...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vavol-gandhinagar-630-sqft-spid-G89498688,4.0,3.0,2.0,,,,Vavol,,1-5 years,1,False,False,False,house,0.0,0.0
"2 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",35.0,2500.0,1400.0,"This 3 bhk independent house spans 1400 sq.Ft (Approx) in vankar vas, vavol, gandhinagar. With 2 bedrooms, hall, kitchen and servant room with open plot, it's over 20 years old and available for immediate sale.",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vavol-gandhinagar-1400-sqft-spid-C89470546,3.0,3.0,2.0,,,,Vavol,,20+ years,1,False,False,False,house,0.0,0.0
"3 Bedroom Housein Kalol, Gandhinagar","Kalol, Gandhinagar",285.0,8724.0,3266.0,"Spanning 3,267 sq.Ft., this 10+ year old independent 3 bhk villa in kalol, gandhinagar offers 3 bedrooms and 2 bathrooms on a spacious floor. Available immediately, it comes unfurnished, providing a fresh canvas to personalize your home. Enjoy proximity to several hospitals and the shree satay narayan mandir for convenience and community.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kalol-gandhinagar-3267-sqft-spid-S89431296,3.0,2.0,2.0,,,unfurnished,Kalol,,10-20 years,1,False,False,False,villa,0.0,1.0
"2 Bedroom Housein Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",34.0,2951.0,1152.0,"Check out this 2 bhk house for sale in uvarsad, a popular residential locality that contains many of the in-Demand properties in gandhinagar. The house has over built up area of 128 sq.Yards and comes with 2 bedrooms, 2 bathrooms and 2 balconies. This is a ready to move house, which is 0-1 year old. The ownership right of this property is freehold. The property is available for sale at a compet...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-uvarsad-gandhinagar-1152-sqft-r1-spid-P82247156,2.0,2.0,2.0,,,,Uvarsad,,Unknown,1,True,False,False,house,0.0,0.0
"1 Bedroom Housein Sector 4, Gandhinagar","Sector 4, Gandhinagar",320.0,22021.0,1453.0,"Sector 4 gandhinagar is one of gandhinagar's most sought after destination for residential houses and this 1 bhk house in sector 4 gandhinagar is your opportunity to be a part of this community. Constructed on a super built up area of 135 sq.M., this house comprises 1 bedroom, 1 bathroom . Being a ready to move house, you can expect immediate possession of this 10+ years old property. The natur...",https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gandhinagar-1453-sqft-spid-X89328701,1.0,1.0,1.0,,,unfurnished,Sector 4,,10-20 years,1,False,False,False,house,0.0,0.0
